idade,sexo,cor_raca,anos_estudo,setor,regiao,rendimento_hora
46,M,Parda,0,Agricultura,Nordeste,3.75
50,M,Parda,3,Industria,Nordeste,9.375
52,M,Preta,8,Agricultura,Nordeste,8.1375
42,F,Preta,15,Servicos,Nordeste,8.1375
48,M,Parda,12,Servicos,Nordeste,8.1375
54,M,Branca,1,Agricultura,Nordeste,3.125
57,F,Parda,12,Servicos,Nordeste,3.125
31,F,Parda,9,Industria,Nordeste,8.1375
42,M,Parda,8,Agricultura,Nordeste,3.125
60,M,Parda,9,Servicos,Nordeste,3.125
30,M,Branca,16,Servicos,Nordeste,8.1375
67,M,Parda,6,Servicos,Nordeste,8.1375
58,F,Parda,9,Agricultura,Nordeste,7.575
56,F,Parda,6,Servicos,Nordeste,1.875
74,M,Parda,6,Comercio,Nordeste,9.375
62,M,Parda,2,Agricultura,Nordeste,6.25
56,M,Parda,12,Comercio,Nordeste,11.25
31,M,Parda,10,Comercio,Nordeste,8.125
30,M,Parda,4,Industria,Nordeste,4.0625
29,F,Parda,6,Servicos,Nordeste,1.875
53,M,Parda,0,Agricultura,Nordeste,7.575
63,F,Parda,0,Servicos,Nordeste,7.575
23,M,Parda,7,Servicos,Nordeste,7.575
53,M,Parda,5,Agricultura,Nordeste,1.875
35,M,Parda,0,Agricultura,Nordeste,1.25
44,F,Parda,12,Servicos,Nordeste,7.575
73,M,Parda,0,Agricultura,Nordeste,3.75
34,M,Parda,9,Agricultura,Nordeste,7.575
37,M,Parda,0,Agricultura,Nordeste,8.125
28,M,Preta,11,Agricultura,Nordeste,5.0
54,F,Branca,12,Servicos,Nordeste,12.5
26,F,Branca,16,Comercio,Nordeste,13.75
39,F,Preta,16,Agricultura,Nordeste,3.75
24,M,Parda,12,Industria,Nordeste,11.875
73,M,Parda,0,Industria,Nordeste,1.25
38,M,Parda,14,Industria,Nordeste,1.25
19,F,Parda,12,Industria,Nordeste,1.25
59,M,Branca,16,Industria,Nordeste,18.75625
42,M,Branca,12,Agricultura,Nordeste,11.25
31,M,Branca,12,Servicos,Nordeste,8.1375
40,M,Branca,3,Comercio,Nordeste,12.5
24,F,Branca,12,Servicos,Nordeste,1.25
20,F,Branca,12,Servicos,Nordeste,0.9375
18,M,Parda,9,Agricultura,Nordeste,1.875
21,F,Parda,12,Industria,Nordeste,3.75
49,F,Parda,12,Comercio,Nordeste,8.1375
37,F,Parda,12,Comercio,Nordeste,8.1375
55,M,Preta,6,Agricultura,Nordeste,6.25
27,M,Preta,12,Agricultura,Nordeste,13.125
23,F,Branca,11,Comercio,Nordeste,8.1375
27,M,Parda,12,Servicos,Nordeste,8.125
27,F,Parda,13,Servicos,Nordeste,11.25
37,F,Branca,16,Servicos,Nordeste,18.75
31,M,Parda,12,Agricultura,Nordeste,14.375
29,F,Parda,12,Industria,Nordeste,2.5
48,M,Branca,3,Servicos,Nordeste,11.25
50,F,Branca,6,Comercio,Nordeste,7.5
49,M,Parda,0,Comercio,Nordeste,5.625
46,F,Branca,12,Comercio,Nordeste,8.1375
44,F,Branca,16,Servicos,Nordeste,4.6875
54,F,Branca,6,Servicos,Nordeste,1.25
51,F,Branca,12,Industria,Nordeste,7.8125
52,M,Branca,12,Comercio,Nordeste,8.25
48,M,Parda,12,Servicos,Nordeste,21.875
36,M,Parda,12,Servicos,Nordeste,8.1375
54,F,Branca,9,Servicos,Nordeste,0.625
42,F,Parda,16,Servicos,Nordeste,8.1375
43,M,Branca,6,Servicos,Nordeste,1.25
65,F,Parda,12,Agricultura,Nordeste,9.375
21,M,Branca,12,Industria,Nordeste,8.1375
55,M,Indigena,9,Industria,Nordeste,12.5
26,M,Parda,5,Industria,Nordeste,1.875
34,M,Branca,12,Industria,Nordeste,11.25
30,F,Branca,11,Comercio,Nordeste,6.875
30,M,Branca,11,Industria,Nordeste,8.75
28,M,Branca,16,Comercio,Nordeste,5.0
42,M,Branca,12,Agricultura,Nordeste,8.1375
26,M,Parda,7,Comercio,Nordeste,8.1375
25,M,Parda,10,Comercio,Nordeste,8.1375
49,F,Branca,6,Comercio,Nordeste,11.25
31,M,Parda,12,Construcao,Nordeste,5.625
33,F,Branca,5,Servicos,Nordeste,5.625
30,M,Branca,12,Comercio,Nordeste,9.375
61,M,Preta,2,Industria,Nordeste,2.5
24,F,Parda,12,Comercio,Nordeste,8.25
23,M,Parda,12,Construcao,Nordeste,18.75
29,M,Parda,7,Industria,Nordeste,8.1375
62,M,Parda,5,Industria,Nordeste,8.1375
23,M,Parda,8,Comercio,Nordeste,8.1375
28,M,Branca,9,Agricultura,Nordeste,8.1375
24,M,Parda,12,Industria,Nordeste,7.575
56,M,Parda,3,Agricultura,Nordeste,8.25
63,M,Parda,5,Servicos,Nordeste,8.75
61,M,Parda,6,Comercio,Nordeste,3.125
46,F,Branca,9,Industria,Nordeste,8.75
22,F,Branca,12,Comercio,Nordeste,8.1375
53,M,Branca,5,Comercio,Nordeste,12.5
46,F,Branca,9,Servicos,Nordeste,8.1375
21,M,Branca,12,Industria,Nordeste,2.875
52,M,Branca,8,Industria,Nordeste,5.0
53,F,Parda,14,Servicos,Nordeste,8.75
50,F,Parda,16,Servicos,Nordeste,12.5
36,F,Parda,12,Comercio,Nordeste,8.75
43,M,Branca,12,Construcao,Nordeste,15.625
37,M,Parda,12,Industria,Nordeste,8.1375
50,M,Branca,4,Industria,Nordeste,9.375
47,M,Parda,4,Industria,Nordeste,5.0
53,F,Branca,8,Servicos,Nordeste,1.25
37,M,Parda,8,Industria,Nordeste,11.25
41,M,Parda,12,Agricultura,Nordeste,7.575
42,F,Branca,12,Servicos,Nordeste,22.5125
64,F,Preta,6,Comercio,Nordeste,4.375
55,M,Parda,0,Construcao,Nordeste,1.875
49,M,Parda,5,Industria,Nordeste,9.375
39,M,Parda,10,Servicos,Nordeste,7.575
53,M,Parda,5,Industria,Nordeste,18.75
20,M,Parda,9,Industria,Nordeste,7.575
50,M,Parda,12,Comercio,Nordeste,16.25
47,F,Branca,16,Industria,Nordeste,7.575
56,M,Branca,12,Agricultura,Nordeste,7.575
20,F,Parda,12,Industria,Nordeste,1.25
27,F,Parda,12,Comercio,Nordeste,7.575
52,M,Branca,12,Servicos,Nordeste,8.1375
42,F,Branca,12,Industria,Nordeste,7.575
19,F,Branca,12,Industria,Nordeste,7.575
68,M,Branca,12,Servicos,Nordeste,3.125
57,F,Parda,5,Comercio,Nordeste,5.0
23,M,Branca,7,Comercio,Nordeste,9.375
55,M,Parda,12,Industria,Nordeste,9.375
54,M,Branca,12,Industria,Nordeste,6.25
53,F,Preta,16,Servicos,Nordeste,15.625
52,M,Preta,0,Agricultura,Nordeste,1.875
58,M,Parda,3,Agricultura,Nordeste,18.75
64,M,Parda,0,Agricultura,Nordeste,5.3125
30,M,Parda,12,Servicos,Nordeste,8.1375
46,M,Preta,5,Agricultura,Nordeste,3.125
47,M,Parda,12,Industria,Nordeste,23.75
41,F,Parda,16,Servicos,Nordeste,24.4125
52,M,Branca,12,Industria,Nordeste,4.0625
68,M,Branca,12,Construcao,Nordeste,11.25
42,F,Branca,16,Servicos,Nordeste,15.625
31,M,Branca,16,Servicos,Nordeste,12.5
47,M,Branca,16,Comercio,Nordeste,31.25
60,M,Branca,12,Comercio,Nordeste,4.06875
57,F,Branca,12,Comercio,Nordeste,4.06875
69,M,Parda,9,Industria,Nordeste,8.1375
29,F,Preta,16,Comercio,Nordeste,4.0625
63,F,Parda,6,Agricultura,Nordeste,1.5625
54,M,Parda,12,Comercio,Nordeste,9.375
60,M,Parda,4,Agricultura,Nordeste,9.375
25,M,Parda,12,Servicos,Nordeste,8.25
25,M,Parda,16,Servicos,Nordeste,3.125
19,M,Branca,11,Industria,Nordeste,4.0625
61,F,Parda,7,Agricultura,Nordeste,7.5
30,F,Branca,12,Servicos,Nordeste,15.625
53,M,Branca,16,Industria,Nordeste,18.125
26,M,Branca,6,Industria,Nordeste,8.1375
47,F,Branca,0,Servicos,Nordeste,2.5
54,M,Parda,5,Agricultura,Nordeste,8.1375
48,F,Parda,16,Comercio,Nordeste,15.625
46,M,Branca,16,Comercio,Nordeste,15.625
47,M,Parda,9,Comercio,Nordeste,8.1375
42,F,Parda,12,Servicos,Nordeste,8.1375
50,M,Preta,0,Comercio,Nordeste,3.75
45,M,Parda,3,Servicos,Nordeste,8.1375
50,M,Parda,8,Industria,Nordeste,8.125
46,M,Parda,5,Servicos,Nordeste,8.5125
44,F,Parda,2,Comercio,Nordeste,3.4375
42,F,Parda,5,Comercio,Nordeste,2.1875
22,F,Parda,12,Comercio,Nordeste,1.75
54,M,Parda,11,Servicos,Nordeste,9.375
48,F,Parda,16,Servicos,Nordeste,30.0
59,M,Parda,0,Industria,Nordeste,9.375
62,M,Parda,3,Servicos,Nordeste,8.1375
52,F,Parda,12,Servicos,Nordeste,8.1375
30,M,Parda,12,Industria,Nordeste,3.75
48,F,Parda,3,Servicos,Nordeste,2.5
48,M,Preta,1,Agricultura,Nordeste,3.125
27,F,Parda,0,Servicos,Nordeste,1.875
21,F,Branca,0,Servicos,Nordeste,1.875
33,M,Parda,3,Servicos,Nordeste,7.575
29,M,Parda,12,Comercio,Nordeste,6.25
60,M,Parda,0,Comercio,Nordeste,3.125
32,M,Branca,7,Agricultura,Nordeste,1.875
49,M,Branca,14,Servicos,Nordeste,11.2625
27,M,Branca,6,Agricultura,Nordeste,3.125
38,F,Parda,0,Servicos,Nordeste,4.375
28,F,Branca,14,Servicos,Nordeste,8.1375
28,F,Preta,12,Industria,Nordeste,7.575
48,F,Preta,12,Servicos,Nordeste,3.75
42,F,Preta,12,Servicos,Nordeste,3.75
49,M,Parda,0,Industria,Nordeste,9.375
58,F,Parda,2,Servicos,Nordeste,8.1375
49,M,Branca,5,Agricultura,Nordeste,2.1875
50,F,Parda,12,Servicos,Nordeste,16.275
50,F,Parda,9,Agricultura,Nordeste,1.875
62,M,Branca,2,Agricultura,Nordeste,2.1875
34,M,Branca,12,Agricultura,Nordeste,2.1875
22,M,Branca,11,Agricultura,Nordeste,3.75
59,M,Parda,0,Agricultura,Nordeste,2.5
40,M,Branca,12,Agricultura,Nordeste,8.1375
39,M,Branca,9,Agricultura,Nordeste,15.625
40,M,Branca,0,Agricultura,Nordeste,0.9375
36,F,Branca,12,Agricultura,Nordeste,0.9375
57,M,Parda,3,Agricultura,Nordeste,8.1375
55,F,Parda,12,Agricultura,Nordeste,5.625
25,F,Parda,12,Agricultura,Nordeste,8.1375
25,M,Parda,12,Agricultura,Nordeste,8.1375
37,M,Branca,4,Agricultura,Nordeste,3.125
33,M,Parda,12,Agricultura,Nordeste,31.25
37,M,Parda,4,Agricultura,Nordeste,7.575
66,M,Parda,0,Agricultura,Nordeste,12.5
39,M,Preta,0,Agricultura,Nordeste,3.75
48,M,Preta,0,Agricultura,Nordeste,4.375
56,M,Preta,1,Agricultura,Nordeste,5.0
25,M,Parda,9,Agricultura,Nordeste,5.0
29,F,Parda,12,Industria,Nordeste,8.1375
52,F,Parda,8,Industria,Nordeste,1.875
53,M,Parda,1,Industria,Nordeste,3.125
42,M,Parda,12,Comercio,Nordeste,8.375
21,M,Parda,11,Comercio,Nordeste,11.25
53,M,Parda,12,Industria,Nordeste,5.0
45,F,Branca,11,Industria,Nordeste,15.0
26,F,Branca,15,Comercio,Nordeste,7.575
48,M,Preta,12,Servicos,Nordeste,22.725
44,F,Branca,12,Servicos,Nordeste,10.0
23,F,Branca,16,Servicos,Nordeste,9.375
18,M,Branca,12,Comercio,Nordeste,7.5
41,M,Parda,8,Agricultura,Nordeste,15.625
56,M,Preta,16,Comercio,Nordeste,25.0
36,F,Parda,16,Servicos,Nordeste,26.25
44,M,Parda,16,Agricultura,Nordeste,17.5
22,F,Parda,16,Servicos,Nordeste,27.65
60,M,Parda,4,Industria,Nordeste,9.375
43,M,Parda,12,Comercio,Nordeste,7.575
35,F,Branca,16,Servicos,Nordeste,28.125
42,M,Preta,15,Servicos,Nordeste,17.5
49,M,Parda,12,Construcao,Nordeste,16.25
59,M,Preta,9,Servicos,Nordeste,23.75
19,M,Branca,12,Servicos,Nordeste,8.1375
46,M,Branca,16,Comercio,Nordeste,24.4125
20,F,Branca,14,Servicos,Nordeste,4.075
39,F,Preta,16,Servicos,Nordeste,3.125
40,M,Preta,8,Industria,Nordeste,8.1375
31,F,Preta,13,Comercio,Nordeste,31.25
28,M,Parda,8,Comercio,Nordeste,31.25
55,F,Parda,2,Servicos,Nordeste,2.8125
28,F,Parda,11,Comercio,Nordeste,8.1375
30,M,Branca,8,Industria,Nordeste,8.1375
31,F,Parda,12,Servicos,Nordeste,17.5
19,M,Parda,12,Industria,Nordeste,21.875
35,M,Preta,6,Industria,Nordeste,8.1375
43,F,Parda,10,Servicos,Nordeste,9.375
37,M,Parda,12,Industria,Nordeste,8.1375
39,M,Preta,12,Industria,Nordeste,12.5
39,M,Branca,12,Industria,Nordeste,0.9375
50,F,Parda,2,Servicos,Nordeste,0.75
28,M,Branca,9,Industria,Nordeste,8.1375
38,F,Parda,12,Industria,Nordeste,23.75
36,F,Parda,5,Servicos,Nordeste,8.1375
18,F,Branca,11,Industria,Nordeste,3.125
44,M,Branca,7,Construcao,Nordeste,8.1375
50,M,Parda,3,Industria,Nordeste,9.375
53,F,Parda,12,Servicos,Nordeste,3.125
36,F,Parda,8,Industria,Nordeste,8.5375
39,M,Parda,12,Comercio,Nordeste,12.5
44,M,Branca,13,Construcao,Nordeste,8.75
42,F,Branca,13,Servicos,Nordeste,10.0
40,M,Parda,12,Servicos,Nordeste,12.5
55,M,Parda,12,Comercio,Nordeste,13.125
20,M,Parda,10,Servicos,Nordeste,8.1375
30,F,Branca,12,Industria,Nordeste,8.1375
27,F,Parda,12,Industria,Nordeste,8.1375
29,F,Branca,12,Comercio,Nordeste,8.75
34,F,Branca,16,Industria,Nordeste,7.75
74,M,Parda,3,Agricultura,Nordeste,0.5
40,M,Parda,12,Industria,Nordeste,2.1875
45,F,Parda,6,Servicos,Nordeste,4.375
18,F,Parda,10,Industria,Nordeste,3.125
60,M,Parda,9,Agricultura,Nordeste,15.625
35,M,Parda,12,Comercio,Nordeste,11.25
32,M,Branca,12,Industria,Nordeste,5.625
37,M,Branca,12,Industria,Nordeste,8.1375
25,F,Parda,12,Industria,Nordeste,8.1375
44,F,Parda,5,Servicos,Nordeste,6.25
52,M,Parda,0,Industria,Nordeste,1.875
39,F,Branca,7,Industria,Nordeste,8.1375
61,F,Branca,5,Agricultura,Nordeste,10.0
27,F,Branca,14,Industria,Nordeste,12.5
25,M,Branca,14,Servicos,Nordeste,21.875
43,M,Branca,16,Servicos,Nordeste,9.375
44,M,Branca,12,Industria,Nordeste,13.75
63,M,Parda,6,Construcao,Nordeste,5.0
35,F,Parda,12,Industria,Nordeste,7.575
30,M,Branca,16,Servicos,Nordeste,16.875
28,F,Branca,16,Servicos,Nordeste,21.25
39,F,Branca,12,Industria,Nordeste,12.5
48,M,Branca,12,Industria,Nordeste,12.5
25,M,Branca,12,Comercio,Nordeste,8.1375
28,F,Branca,16,Servicos,Nordeste,15.625
28,M,Parda,12,Servicos,Nordeste,15.625
31,M,Parda,9,Industria,Nordeste,9.375
28,F,Parda,9,Servicos,Nordeste,8.1375
42,F,Parda,15,Comercio,Nordeste,21.875
54,M,Branca,7,Industria,Nordeste,8.125
40,F,Parda,12,Comercio,Nordeste,10.0
39,M,Parda,6,Servicos,Nordeste,10.0
25,M,Preta,9,Comercio,Nordeste,8.1375
45,M,Parda,11,Agricultura,Nordeste,17.5
53,M,Branca,6,Industria,Nordeste,6.25
66,F,Parda,3,Industria,Nordeste,1.875
60,M,Parda,12,Industria,Nordeste,1.875
58,M,Parda,4,Industria,Nordeste,8.1375
30,F,Parda,12,Servicos,Nordeste,3.75
32,M,Preta,8,Industria,Nordeste,12.5
22,M,Branca,12,Industria,Nordeste,12.5
53,M,Parda,4,Comercio,Nordeste,8.1375
20,M,Branca,11,Industria,Nordeste,8.1375
40,F,Branca,16,Servicos,Nordeste,16.275
45,M,Branca,9,Comercio,Nordeste,8.1375
31,M,Preta,12,Industria,Nordeste,8.1375
38,F,Parda,12,Servicos,Nordeste,13.75
28,F,Parda,12,Servicos,Nordeste,9.375
31,M,Parda,12,Industria,Nordeste,8.1375
30,M,Preta,12,Servicos,Nordeste,8.1375
34,M,Parda,10,Comercio,Nordeste,11.25
30,F,Parda,11,Comercio,Nordeste,4.375
23,M,Parda,12,Agricultura,Nordeste,8.1375
47,M,Parda,3,Agricultura,Nordeste,8.1375
19,M,Preta,12,Agricultura,Nordeste,4.0625
45,F,Branca,7,Servicos,Nordeste,2.5
44,M,Preta,9,Industria,Nordeste,4.375
47,F,Parda,9,Servicos,Nordeste,8.1375
49,M,Parda,9,Servicos,Nordeste,8.1375
27,M,Parda,8,Comercio,Nordeste,8.1375
38,M,Parda,10,Industria,Nordeste,8.1375
30,M,Branca,7,Agricultura,Nordeste,8.1375
30,F,Parda,12,Servicos,Nordeste,3.125
42,M,Parda,10,Industria,Nordeste,12.5
45,F,Parda,12,Servicos,Nordeste,12.5
27,F,Parda,6,Industria,Nordeste,3.125
27,M,Parda,16,Agricultura,Nordeste,28.125
30,M,Parda,12,Industria,Nordeste,9.375
54,M,Branca,12,Servicos,Nordeste,5.0
54,F,Branca,6,Servicos,Nordeste,1.5625
50,M,Parda,12,Agricultura,Nordeste,18.75
49,F,Parda,16,Servicos,Nordeste,25.0
33,F,Parda,11,Servicos,Nordeste,2.1875
39,F,Parda,16,Servicos,Nordeste,1.5
42,M,Parda,12,Agricultura,Nordeste,8.625
64,M,Branca,9,Agricultura,Nordeste,3.125
37,F,Branca,16,Comercio,Nordeste,10.625
44,M,Parda,4,Industria,Nordeste,8.4375
35,M,Branca,12,Comercio,Nordeste,21.875
40,F,Parda,13,Servicos,Nordeste,12.5
35,M,Branca,13,Servicos,Nordeste,18.75
25,F,Branca,12,Comercio,Nordeste,18.75
38,M,Preta,12,Construcao,Nordeste,31.25
34,F,Parda,12,Industria,Nordeste,20.0
20,F,Parda,12,Comercio,Nordeste,3.125
18,M,Branca,12,Comercio,Nordeste,3.0
32,M,Branca,12,Servicos,Nordeste,25.0
34,F,Branca,16,Comercio,Nordeste,31.25
31,M,Branca,13,Construcao,Nordeste,12.5
28,F,Branca,16,Comercio,Nordeste,12.5
29,M,Parda,13,Industria,Nordeste,16.25
42,M,Branca,12,Comercio,Nordeste,15.625
40,F,Branca,14,Servicos,Nordeste,11.25
21,M,Branca,15,Servicos,Nordeste,3.75
42,F,Parda,9,Comercio,Nordeste,8.25
41,M,Parda,16,Agricultura,Nordeste,15.625
37,M,Parda,16,Comercio,Nordeste,31.25
35,F,Parda,16,Comercio,Nordeste,25.0
42,M,Branca,16,Construcao,Nordeste,12.5
57,M,Branca,7,Industria,Nordeste,11.25
44,F,Parda,12,Servicos,Nordeste,8.1375
22,F,Parda,13,Servicos,Nordeste,8.1375
31,F,Branca,13,Servicos,Nordeste,8.1375
32,F,Parda,12,Comercio,Nordeste,8.1375
39,M,Parda,12,Comercio,Nordeste,11.25
35,F,Parda,16,Servicos,Nordeste,12.5
35,F,Branca,16,Comercio,Nordeste,15.625
28,M,Preta,12,Servicos,Nordeste,1.25
60,F,Parda,9,Servicos,Nordeste,1.25
23,M,Parda,12,Comercio,Nordeste,9.375
61,M,Parda,11,Construcao,Nordeste,12.5
35,M,Branca,13,Comercio,Nordeste,8.25
36,M,Branca,12,Industria,Nordeste,8.75
39,F,Parda,12,Servicos,Nordeste,5.0
19,F,Branca,12,Industria,Nordeste,4.06875
39,M,Parda,4,Servicos,Nordeste,9.375
34,F,Parda,7,Industria,Nordeste,8.25
55,F,Branca,16,Servicos,Nordeste,18.75
20,M,Branca,12,Industria,Nordeste,3.875
51,F,Preta,11,Servicos,Nordeste,16.25
53,F,Preta,12,Servicos,Nordeste,12.20625
65,M,Branca,16,Industria,Nordeste,4.375
37,F,Parda,13,Industria,Nordeste,5.625
30,F,Branca,16,Servicos,Nordeste,18.75
56,F,Branca,12,Comercio,Nordeste,8.1375
32,M,Branca,16,Comercio,Nordeste,18.75
45,F,Parda,7,Servicos,Nordeste,8.1375
53,M,Parda,3,Industria,Nordeste,8.1375
22,F,Parda,12,Comercio,Nordeste,8.1375
18,M,Parda,8,Industria,Nordeste,6.25
51,F,Preta,4,Servicos,Nordeste,1.125
28,M,Preta,12,Industria,Nordeste,6.25
39,F,Branca,12,Agricultura,Nordeste,8.1375
34,M,Parda,12,Comercio,Nordeste,8.1375
32,F,Parda,6,Comercio,Nordeste,1.25
47,M,Preta,4,Agricultura,Nordeste,9.375
35,F,Preta,11,Industria,Nordeste,0.9375
42,F,Branca,13,Industria,Nordeste,6.25
42,M,Branca,5,Industria,Nordeste,8.1375
39,M,Parda,5,Agricultura,Nordeste,8.1375
26,F,Parda,12,Servicos,Nordeste,4.875
55,M,Parda,12,Industria,Nordeste,15.0
55,M,Branca,6,Agricultura,Nordeste,3.125
27,M,Branca,16,Industria,Nordeste,12.5
58,M,Parda,12,Industria,Nordeste,9.375
20,M,Parda,9,Agricultura,Nordeste,8.1375
56,M,Parda,1,Comercio,Nordeste,5.0
22,F,Parda,12,Industria,Nordeste,8.1375
35,M,Parda,11,Industria,Nordeste,9.375
34,M,Preta,12,Industria,Nordeste,21.875
34,F,Branca,16,Industria,Nordeste,28.125
37,F,Branca,12,Industria,Nordeste,8.1375
38,M,Parda,3,Industria,Nordeste,6.25
42,F,Parda,3,Servicos,Nordeste,8.1375
34,F,Branca,15,Servicos,Nordeste,10.0
30,M,Preta,12,Agricultura,Nordeste,11.25
51,M,Parda,9,Industria,Nordeste,6.25
40,M,Parda,12,Industria,Nordeste,18.75
38,F,Branca,12,Industria,Nordeste,2.5
37,F,Branca,16,Servicos,Nordeste,8.1375
22,M,Branca,5,Industria,Nordeste,3.75
34,M,Branca,10,Industria,Nordeste,25.0
46,F,Parda,14,Industria,Nordeste,8.1375
52,M,Parda,12,Servicos,Nordeste,9.375
32,M,Branca,12,Comercio,Nordeste,12.5
32,F,Parda,12,Industria,Nordeste,8.1375
38,F,Preta,12,Comercio,Nordeste,0.875
21,M,Parda,12,Industria,Nordeste,6.25
40,M,Parda,12,Comercio,Nordeste,9.375
56,M,Parda,5,Agricultura,Nordeste,6.25
65,M,Branca,5,Agricultura,Nordeste,5.0
26,M,Branca,12,Agricultura,Nordeste,2.5
34,M,Branca,16,Servicos,Nordeste,20.0
22,F,Branca,14,Servicos,Nordeste,8.1375
55,M,Branca,5,Servicos,Nordeste,1.25
56,M,Branca,5,Agricultura,Nordeste,7.5
51,M,Parda,4,Agricultura,Nordeste,7.5
41,M,Parda,4,Agricultura,Nordeste,1.25
66,M,Parda,0,Agricultura,Nordeste,3.0
58,F,Parda,7,Servicos,Nordeste,7.575
29,F,Branca,12,Agricultura,Nordeste,8.1375
35,M,Branca,12,Comercio,Nordeste,16.25
24,M,Preta,12,Industria,Nordeste,3.75
28,M,Parda,1,Industria,Nordeste,3.75
43,M,Parda,9,Industria,Nordeste,8.1375
40,M,Parda,1,Agricultura,Nordeste,1.875
30,F,Preta,0,Industria,Nordeste,7.575
33,M,Parda,13,Servicos,Nordeste,8.1375
26,F,Parda,12,Comercio,Nordeste,8.1375
28,M,Parda,12,Industria,Nordeste,2.8125
40,F,Parda,6,Servicos,Nordeste,3.75
52,M,Preta,3,Industria,Nordeste,3.75
23,M,Parda,12,Industria,Nordeste,4.375
32,M,Parda,16,Servicos,Nordeste,8.1375
23,M,Branca,12,Agricultura,Nordeste,1.25
39,F,Parda,12,Industria,Nordeste,12.5
33,M,Branca,12,Industria,Nordeste,12.5
47,M,Parda,0,Industria,Nordeste,6.875
43,M,Branca,3,Agricultura,Nordeste,1.875
39,F,Branca,16,Servicos,Nordeste,12.5
50,M,Parda,2,Industria,Nordeste,12.5
28,M,Parda,9,Comercio,Nordeste,8.1375
27,M,Parda,6,Industria,Nordeste,8.1375
58,M,Parda,5,Industria,Nordeste,1.25
40,M,Preta,4,Industria,Nordeste,18.75
56,F,Preta,12,Comercio,Nordeste,5.0
27,M,Branca,12,Construcao,Nordeste,12.5
35,M,Parda,8,Agricultura,Nordeste,8.1375
51,M,Branca,1,Agricultura,Nordeste,3.75
76,M,Parda,10,Comercio,Nordeste,3.75
59,M,Parda,1,Agricultura,Nordeste,7.5
53,M,Parda,1,Agricultura,Nordeste,7.5
39,M,Parda,8,Industria,Nordeste,8.1375
34,F,Parda,12,Industria,Nordeste,0.625
23,M,Branca,9,Industria,Nordeste,8.75
34,M,Branca,3,Agricultura,Nordeste,6.25
39,M,Preta,6,Industria,Nordeste,3.125
44,F,Preta,5,Industria,Nordeste,3.125
40,M,Branca,12,Agricultura,Nordeste,7.575
56,M,Branca,6,Agricultura,Nordeste,4.375
21,M,Parda,12,Agricultura,Nordeste,7.575
34,F,Parda,12,Servicos,Nordeste,7.575
42,M,Parda,12,Agricultura,Nordeste,11.25
23,M,Parda,12,Agricultura,Nordeste,6.25
33,F,Parda,12,Industria,Nordeste,3.75
34,M,Parda,10,Comercio,Nordeste,8.1375
27,M,Branca,12,Comercio,Nordeste,8.75
25,M,Parda,13,Comercio,Nordeste,8.75
18,M,Parda,13,Comercio,Nordeste,8.125
47,M,Parda,12,Comercio,Nordeste,12.5
48,M,Branca,12,Industria,Nordeste,21.875
36,F,Parda,12,Industria,Nordeste,12.5
57,F,Parda,6,Servicos,Nordeste,8.1375
37,F,Branca,12,Comercio,Nordeste,8.1375
55,M,Branca,12,Industria,Nordeste,9.375
52,M,Parda,12,Comercio,Nordeste,10.75
31,M,Parda,8,Servicos,Nordeste,8.34375
52,M,Parda,0,Industria,Nordeste,10.0
45,F,Preta,11,Comercio,Nordeste,7.5
40,M,Preta,8,Comercio,Nordeste,5.0
65,F,Branca,16,Agricultura,Nordeste,5.0
48,M,Branca,7,Comercio,Nordeste,12.5
34,F,Parda,6,Comercio,Nordeste,8.75
23,M,Parda,11,Comercio,Nordeste,9.375
55,M,Branca,16,Agricultura,Nordeste,12.5
54,M,Parda,5,Agricultura,Nordeste,12.5
27,F,Branca,9,Servicos,Nordeste,8.125
35,F,Parda,11,Comercio,Nordeste,3.125
33,M,Parda,11,Construcao,Nordeste,3.125
24,M,Preta,12,Construcao,Nordeste,6.25
30,M,Parda,2,Industria,Nordeste,6.25
41,M,Parda,9,Industria,Nordeste,8.75
49,M,Branca,12,Comercio,Nordeste,8.1375
43,F,Preta,12,Comercio,Nordeste,8.1375
34,F,Parda,12,Comercio,Nordeste,8.125
33,M,Parda,6,Industria,Nordeste,8.125
39,M,Preta,10,Industria,Nordeste,8.1375
36,F,Preta,10,Comercio,Nordeste,8.1375
42,M,Branca,16,Comercio,Nordeste,31.25
27,F,Branca,16,Servicos,Nordeste,21.875
76,M,Parda,16,Servicos,Nordeste,6.25
29,F,Preta,10,Industria,Nordeste,8.1375
42,M,Branca,14,Industria,Nordeste,15.625
29,M,Parda,12,Industria,Nordeste,8.1375
29,F,Parda,12,Servicos,Nordeste,12.5
38,F,Branca,12,Servicos,Nordeste,8.1375
33,F,Branca,12,Servicos,Nordeste,8.1375
39,M,Parda,12,Industria,Nordeste,17.0
43,F,Branca,12,Servicos,Nordeste,9.375
28,M,Branca,8,Agricultura,Nordeste,4.6875
30,M,Preta,12,Industria,Nordeste,8.1375
38,F,Branca,16,Comercio,Nordeste,12.5
47,M,Branca,15,Comercio,Nordeste,9.375
25,M,Preta,10,Industria,Nordeste,8.1375
19,M,Branca,12,Comercio,Nordeste,8.1375
43,F,Parda,15,Industria,Nordeste,8.1375
51,M,Parda,12,Servicos,Nordeste,12.5
50,F,Branca,13,Industria,Nordeste,3.75
26,M,Parda,13,Industria,Nordeste,8.1375
